T(s)    N_sensor1_N1(%)      N_sensor2_N1(%)      T_sensor1_T(°„C)       T_sensor2_T(°„C)    V(L/s)    C(L)
1.1854,          29,                  29,                  20,                   20,                  5.902125,          19993
1.1904,          29,                  29,                  20,                   20,                  5.927125,          19992
1.1954,          29,                  29,                  20,                   20,                  5.952125,          19992
1.2004,          30,                  30,                  20,                   20,                  5.977125,          19992
1.2054,          30,                  30,                  20,                   20,                  6.002125,          19992
1.2104,          30,                  30,                  20,                   20,                  6.027125,          19992
1.2154,          30,                  30,                  20,                   20,                  6.052125,          19992
1.2204,          30,                  30,                  20,                   20,                  6.077125,          19992
1.2254,          30,                  30,                  20,                   20,                  6.102125,          19992
1.2304,          30,                  30,                  20,                   20,                  6.127125,          19992
1.2354,          30,                  30,                  20,                   20,                  6.152125,          19992
1.2404,          31,                  31,                  20,                   20,                  6.177125,          19992
1.2454,          31,                  31,                  20,                   20,                  6.202125,          19992
1.2504,          31,                  31,                  20,                   20,                  6.227125,          19992
1.2554,          31,                  31,                  20,                   20,                  6.252126,          19992
1.2604,          31,                  31,                  20,                   20,                  6.277126,          19992
1.2654,          31,                  31,                  20,                   20,                  6.302126,          19992
1.2704,          31,                  31,                  20,                   20,                  6.327126,          19991
1.2754,          31,                  31,                  20,                   20,                  6.352126,          19991
1.2804,          32,                  32,                  20,                   20,                  6.377126,          19991
1.2854,          32,                  32,                  20,                   20,                  6.402126,          19991
1.2904,          32,                  32,                  20,                   20,                  6.427126,          19991
1.2954,          32,                  32,                  20,                   20,                  6.452126,          19991
1.3004,          32,                  32,                  20,                   20,                  6.477126,          19991
1.3054,          32,                  32,                  20,                   20,                  6.502126,          19991
1.3104,          32,                  32,                  20,                   20,                  6.527126,          19991
1.3154,          32,                  32,                  20,                   20,                  6.552126,          19991
1.3204,          33,                  33,                  20,                   20,                  6.577126,          999
1.3254,          33,                  33,                  20,                   20,                  6.602126,          999
1.3304,          33,                  33,                  20,                   20,                  6.627126,          999
1.3354,          33,                  33,                  20,                   20,                  6.652126,          999
1.3404,          33,                  33,                  20,                   20,                  6.677126,          999
1.3454,          33,                  33,                  20,                   20,                  6.702126,          999
1.3504,          33,                  33,                  20,                   20,                  6.727126,          999
1.3554,          33,                  33,                  20,                   20,                  6.752126,          999
1.3604,          34,                  34,                  20,                   20,                  6.777126,          999
1.3654,          34,                  34,                  20,                   20,                  6.802126,          999
1.3704,          34,                  34,                  20,                   20,                  6.827126,          999
1.3754,          34,                  34,                  20,                   20,                  6.852126,          999
1.3804,          34,                  34,                  20,                   20,                  6.877126,          999
1.3854,          34,                  34,                  20,                   20,                  6.902126,          999
1.3904,          34,                  34,                  20,                   20,                  6.927126,          998
1.3954,          34,                  34,                  20,                   20,                  6.952126,          998
1.4004,          35,                  35,                  20,                   20,                  6.977126,          998
1.4054,          35,                  35,                  20,                   20,                  7.002126,          998
1.4104,          35,                  35,                  20,                   20,                  7.027126,          998
1.4154,          35,                  35,                  20,                   20,                  7.052126,          998
1.4204,          35,                  35,                  20,                   20,                  7.077126,          998
1.4254,          35,                  35,                  20,                   20,                  7.102126,          998
1.4304,          35,                  35,                  20,                   20,                  7.127126,          998
1.4354,          35,                  35,                  20,                   20,                  7.152126,          998
1.4404,          36,                  36,                  20,                   20,                  7.177126,          998
1.4454,          36,                  36,                  20,                   20,                  7.202126,          998
1.4504,          36,                  36,                  20,                   20,                  7.227126,          998
1.4554,          36,                  36,                  20,                   20,                  7.252126,          998
1.4604,          36,                  36,                  20,                   20,                  7.277126,          997
1.4654,          36,                  36,                  20,                   20,                  7.302126,          997
1.4704,          36,                  36,                  20,                   20,                  7.327126,          997
1.4754,          36,                  36,                  20,                   20,                  7.352126,          997
1.4804,          37,                  37,                  20,                   20,                  7.377126,          997
1.4854,          37,                  37,                  20,                   20,                  7.402126,          997
1.4904,          37,                  37,                  20,                   20,                  7.427126,          997
1.4954,          37,                  37,                  20,                   20,                  7.452126,          997
1.5004,          37,                  37,                  20,                   20,                  7.477126,          997
1.5054,          37,                  37,                  20,                   20,                  7.502126,          997
1.5104,          37,                  37,                  20,                   20,                  7.527126,          997
1.5154,          37,                  37,                  20,                   20,                  7.552126,          997
1.5204,          38,                  38,                  20,                   20,                  7.577126,          997
1.5254,          38,                  38,                  20,                   20,                  7.602126,          997
1.5304,          38,                  38,                  20,                   20,                  7.627126,          996
1.5354,          38,                  38,                  20,                   20,                  7.652126,          996
1.5404,          38,                  38,                  20,                   20,                  7.677126,          996
1.5454,          38,                  38,                  20,                   20,                  7.702126,          996
1.5504,          38,                  38,                  20,                   20,                  7.727126,          996
1.5554,          38,                  38,                  20,                   20,                  7.752126,          996
1.5604,          39,                  39,                  20,                   20,                  7.777126,          996
1.5654,          39,                  39,                  20,                   20,                  7.802126,          996
1.5704,          39,                  39,                  20,                   20,                  7.827126,          996
1.5754,          39,                  39,                  20,                   20,                  7.852131,          996
1.5804,          39,                  39,                  20,                   20,                  7.877131,          996
1.5854,          39,                  39,                  20,                   20,                  7.902131,          996
1.5904,          39,                  39,                  20,                   20,                  7.927131,          996
1.5954,          39,                  39,                  20,                   20,                  7.952131,          995
1.6004,          40,                  40,                  20,                   20,                  7.977131,          995
1.6054,          40,                  40,                  20,                   20,                  8.002131,          995
1.6104,          40,                  40,                  20,                   20,                  8.027131,          995
1.6154,          40,                  40,                  20,                   20,                  8.052131,          995
1.6204,          40,                  40,                  20,                   20,                  8.077131,          995
1.6254,          40,                  40,                  20,                   20,                  8.102131,          995
1.6304,          40,                  40,                  20,                   20,                  8.127131,          995
1.6354,          40,                  40,                  20,                   20,                  8.152131,          995
1.6404,          41,                  41,                  20,                   20,                  8.177131,          995
1.6454,          41,                  41,                  20,                   20,                  8.202131,          995
1.6504,          41,                  41,                  20,                   20,                  8.227131,          995
1.6554,          41,                  41,                  20,                   20,                  8.252131,          994
1.6604,          41,                  41,                  20,                   20,                  8.277131,          994
1.6654,          41,                  41,                  20,                   20,                  8.302131,          994
1.6704,          41,                  41,                  20,                   20,                  8.327131,          994
1.6754,          41,                  41,                  20,                   20,                  8.352131,          994
1.6804,          42,                  42,                  20,                   20,                  8.377131,          994
1.6854,          42,                  42,                  20,                   20,                  8.402131,          994
1.6904,          42,                  42,                  20,                   20,                  8.427131,          994
1.6954,          42,                  42,                  20,                   20,                  8.452131,          994
1.7004,          42,                  42,                  20,                   20,                  8.477131,          994
1.7054,          42,                  42,                  20,                   20,                  8.502131,          994
1.7104,          42,                  42,                  20,                   20,                  8.527131,          994
1.7154,          42,                  42,                  20,                   20,                  8.552131,          993
1.7204,          43,                  43,                  20,                   20,                  8.577131,          993
1.7254,          43,                  43,                  20,                   20,                  8.602131,          993
1.7304,          43,                  43,                  20,                   20,                  8.627131,          993
1.7354,          43,                  43,                  20,                   20,                  8.652131,          993
1.7404,          43,                  43,                  20,                   20,                  8.677131,          993
1.7454,          43,                  43,                  20,                   20,                  8.702131,          993
1.7504,          43,                  43,                  20,                   20,                  8.727131,          993
1.7554,          43,                  43,                  20,                   20,                  8.752131,          993
1.7604,          44,                  44,                  20,                   20,                  8.777131,          993
1.7654,          44,                  44,                  20,                   20,                  8.802131,          993
1.7704,          44,                  44,                  20,                   20,                  8.827131,          992
1.7754,          44,                  44,                  20,                   20,                  8.852131,          992
1.7804,          44,                  44,                  20,                   20,                  8.877131,          992
1.7854,          44,                  44,                  20,                   20,                  8.902131,          992
1.7904,          44,                  44,                  20,                   20,                  8.927131,          992
